,Unfunny,Somewhat funny,Funny,Caption,Score,Precision
1223,56,5,12,"We don't want to hurt you, abduct you, or probe you. We just wanted to see how well people on this planet shook hands.",1.3972602739726028,0.08883596556321331
2128,48,21,4,Meals are available for purchase and it's $50 for a window seat but we don't have any windows.,1.3972602739726028,0.06962534557980321
3042,48,21,4,Sorry about the cow.,1.3972602739726028,0.06962534557980321
3220,49,19,5,We just watched a Trump speech and decided not to colonize your planet.,1.3972602739726028,0.07230633617403248
2752,50,17,6,Can you take me to this Green Giant?,1.3972602739726028,0.07489141309066996
2969,52,13,8,Smoking or non-smoking?,1.3972602739726028,0.0798107684609522
547,51,15,7,Oh? Didn't you get my telepathy?,1.3972602739726028,0.07739018838665886
4057,45,19,4,"The total flight, including the layover, will take .02 seconds, but we do have in-flight entertainment.",1.3970588235294117,0.07300073328300495
2612,52,5,11,"Greetings human -- we come from a planet 200 light years away. All we need is to perform an anal probe, and we'll be on our way.",1.3970588235294117,0.09166230413467126
4252,55,12,9,Don't worry. We'll have you back by bedtime... for your great grandchildren.,1.394736842105263,0.0796460313180082
2295,50,14,7,Most people just threatened to move to Canada,1.3943661971830985,0.07892352521758818
1071,50,14,7,I want to sell you on a little idea we're calling Nebrexit.,1.3943661971830985,0.07892352521758818
326,48,18,5,I'm visiting all the swing planets.,1.3943661971830985,0.07364844776998507
620,50,14,7,"Actually, we do know Jesus. Come on in.",1.3943661971830985,0.07892352521758818
3914,50,14,7,"No not from Syria, I'm from Sirius.",1.3943661971830985,0.07892352521758818
1132,51,12,8,"Hi, you must be Hank. I'm *#@($*&@5, but I like to go by Steve.",1.3943661971830985,0.08143302352051535
3052,54,6,11,We'll call you next week with the results of your anal probe.,1.3943661971830985,0.08853575989653782
1293,49,16,6,Why does the cheese stand alone?,1.3943661971830985,0.07633156847497467
3093,51,12,8,"Quick question for you. If you were brought on an alien ship and forced to submit to a battery of medical experiments, you wouldn't tell anybody, right?",1.3943661971830985,0.08143302352051535
836,48,18,5,"That's okay, you won't remember me this time either.",1.3943661971830985,0.07364844776998507
2367,51,17,6,Wipe your feet.,1.3918918918918919,0.0740672407503884
403,51,17,6,Let me be the first to welcome you to your abduction.,1.3918918918918919,0.0740672407503884
3505,50,11,8,"Do we serve humans? Why yes, c'mon in!",1.391304347826087,0.08314315376023791
1831,53,10,9,The citizens of Ee-i-ee-i-oh are grateful for your patronage.,1.3888888888888888,0.08287563404364384
1151,49,18,5,Did you know you can bring one item for the overhead bin?,1.3888888888888888,0.07282462146292913
2823,50,16,6,"""Given your current presidential candidates, I think it's best you come with me.",1.3888888888888888,0.07546298296481649
551,52,12,8,I am the only true outsider running for President,1.3888888888888888,0.08048064619153299
4391,50,16,6,"Sorry about the circles, the wife's just learning on the clutch.",1.3888888888888888,0.07546298296481649
3457,48,20,4,"We work hard, we'll accept low wages, and just let him try to deport us.",1.3888888888888888,0.07008701152488708
2892,46,16,5,"Welcome, Neighbor. And, please accept my apologies for incinerating your entire corn crop.",1.3880597014925373,0.07654698506753517
1222,50,21,4,The bad news-We taken over the earth. The good news-We have no middle seats. Welcome aboard.,1.3866666666666667,0.06816337907004204
2136,53,15,7,"Hi, it's nice to eat you.",1.3866666666666667,0.075679107601288
3729,56,9,10,Take me to your leader. Just kidding – they’ve all been evaporated.,1.3866666666666667,0.08251308022615812
2929,52,9,9,But I just had a colonoscopy.,1.3857142857142857,0.08462034844990593
3687,50,13,7,Nope You stopped at the wrong MacDonald's for that.,1.3857142857142857,0.07957666757214087
908,49,15,6,"Actually, it's the political atmosphere I can't tolerate.",1.3857142857142857,0.07693092581620721
1215,50,13,7,The whole galaxy is going absolutely berserk for your heirloom tomatoes.,1.3857142857142857,0.07957666757214087
883,48,17,5,So long and thanks for all the Amish.,1.3857142857142857,0.07419089345728716
3885,51,11,8,"My GPS tells me this is India, but my gut tells me this is Indiana.",1.3857142857142857,0.08213723088122253
1431,49,15,6,My planet has a very liberal definition of locally grown.,1.3857142857142857,0.07693092581620721
779,48,17,5,My planet still enjoys dairy and gluten.,1.3857142857142857,0.07419089345728716
342,47,11,7,"Yes, technically 'illegal aliens,' but we prefer 'undocumented agricultural workers.'",1.3846153846153846,0.08404528224389292
1665,45,12,6,"Yeah? Well, I never saw a guy in bib overalls and a straw hat before, either.",1.380952380952381,0.08292085761146409
859,44,14,5,"Well, you're not going to be in Kansas anymore.",1.380952380952381,0.0797736539022967
80,52,11,8,Are you ready for an Earxit?,1.380281690140845,0.08115414248387567
2816,51,13,7,So we have a deal. No GMOs in our UFOs.,1.380281690140845,0.07863574476897683
3780,47,21,3,"Of all the species I've encountered, you earthlings definitely have the coolest hats.",1.380281690140845,0.06763078003162133
858,46,23,2,Could I possibly borrow a cup of plutonium?,1.380281690140845,0.06458721174322377
4216,53,9,9,"Let's get that free prostate exam started, shall we?",1.380281690140845,0.08359670644956489
2978,50,15,6,We admired the lovely patterns you made in your field,1.380281690140845,0.07603397838105104
1733,49,17,5,"The crop circles are ours, but you'll have to talk to that neighbor kid about the cow tipping.",1.380281690140845,0.07333997124030393
1318,49,17,5,"Pardon me, do you have any Grey Poupon?",1.380281690140845,0.07333997124030393
2718,49,17,5,We wanted to come before your president banned all aliens.,1.380281690140845,0.07333997124030393
2327,49,17,5,We just need to use your bathroom.,1.380281690140845,0.07333997124030393
3863,47,21,3,You're free range?,1.380281690140845,0.06763078003162133
3857,48,11,7,Parking in New York is near impossible.,1.378787878787879,0.0829669845172413
4450,51,10,8,We're here for the Anybody-But-Trump rally on Thursday.,1.3768115942028984,0.0828454154583902
2030,47,18,4,I hope you've eaten. We no longer serve meals on these flights.,1.3768115942028984,0.07182153593770545
2861,45,22,2,Come in and I'll show you how we make those crop circles.,1.3768115942028984,0.06561873288505372
1439,51,10,8,You won the Tour of the Galaxy! But first we have a short presentation about timeshare opportunities.,1.3768115942028984,0.0828454154583902
3040,46,20,3,"Hi, so sorry, but do you have a phone charger I can use for like five minutes?",1.3768115942028984,0.06879008333288725
939,48,16,5,Amazon Same-Hour Delivery...Where do want your peat moss?,1.3768115942028984,0.07473011764982479
2165,48,16,5,"I know you wanted a tractor, but I think you're really going to like what this baby can do.",1.3768115942028984,0.07473011764982479
2989,50,12,7,"Howdy! 'Just passin' by and saw your ""U-pick-it"" sign.",1.3768115942028984,0.08023157360396053
1699,48,16,5,We're here to probe the people who demoted Pluto.,1.3768115942028984,0.07473011764982479
659,48,16,5,Do you have time to talk about our overlord and savior?,1.3768115942028984,0.07473011764982479
222,45,22,2,Have you heard the good news?,1.3768115942028984,0.06561873288505372
3518,52,13,7,We're so excited to have you for dinner.,1.375,0.07771557427654395
695,54,9,9,Go to www.et.md for the results of your procedure.,1.375,0.08259650778690071
1056,51,15,6,We've heard great things about your daughter.,1.375,0.07515633159224681
3826,53,16,6,"Take me to your leader. No, not that one. No, not that one. No, definitely not that one. Heck, is that Carter guy still around?",1.3733333333333333,0.07296385217163168
3399,48,13,6,"I'll need your shoes, your belt and your laptop, please.",1.373134328358209,0.07910575765073763
1099,47,15,5,Did you advertise a goat for sale on Craig's List?,1.373134328358209,0.07619341742646572
4040,48,13,6,Thank you for choosing Uber Universe.,1.373134328358209,0.07910575765073763
368,49,11,7,"Sorry about the steps, the dang ""beam-up"" button is busted.",1.373134328358209,0.08191461974440718
147,49,11,7,"We used to say, ""Take me to your leader,"" but we've been watching the campaign coverage.",1.373134328358209,0.08191461974440718
4164,52,10,8,We heard that you're all gluten free,1.3714285714285714,0.08183057933851659
1209,50,14,6,I just wanted to apologize for the circles and the cows,1.3714285714285714,0.07660343572569561
3869,52,10,8,"Let's change things up. Tonight, you anally probe me.",1.3714285714285714,0.08183057933851659
2110,54,11,8,I'd like to thank you personally for destroying your planet for us.,1.36986301369863,0.07925367560598073
3997,44,18,3,"The folks in town weren’t able to help us, but they said you could fix just about anything.",1.3692307692307693,0.07128366535711785
3544,46,19,3,And your wife is OK with this?,1.3676470588235294,0.06918696204926
3602,47,17,4,"So long, and thanks for all the chickens!",1.3676470588235294,0.07228981449955524
3650,48,15,5,Greetings! We're here to make Earth great again.,1.3676470588235294,0.07526485795611701
1475,48,15,5,It's actually my first time using Uber...,1.3676470588235294,0.07526485795611701
3925,47,17,4,Thanks for volunteering. Did you abstain from solid foods like we asked?,1.3676470588235294,0.07228981449955524
749,48,15,5,I've seen the candidates. DON'T take me to your leader.,1.3676470588235294,0.07526485795611701
862,49,13,6,It's okay. We're legal aliens.,1.3676470588235294,0.0781266945795663
3437,50,11,7,Alpha Centauri...and we'd sure like to use your restroom.,1.3676470588235294,0.08088734121420482
344,49,13,6,Welcome aboard! You're just in time to be part of our harvest.,1.3676470588235294,0.0781266945795663
3952,49,13,6,I remember when you were a microbe.,1.3676470588235294,0.0781266945795663
2178,49,13,6,"Nice going George, you had 'em fooled for years. Now it's time to take you home.",1.3676470588235294,0.0781266945795663
1000,46,19,3,"No, seriously ...the guys are playing poker... C'mon in.""",1.3676470588235294,0.06918696204926
768,49,13,6,"Yes, I'm your Uber driver. Where to?",1.3676470588235294,0.0781266945795663
4013,53,5,10,You'd rather come with us than stay with the orange-haired one?,1.3676470588235294,0.08865498664500654
2704,42,19,2,"After reviewing your planet, we've decided we're not interested in taking over, but thank you for your time.",1.3650793650793651,0.06901244461931115
4116,47,14,5,Thank goodness - we're out of ethanol.,1.3636363636363635,0.07675336226088955
2157,46,16,4,"Oh, thank goodness. You look just like your profile picture.",1.3636363636363635,0.07365377215153938
2733,47,14,5,We come in peace. Please do not take me to your leader.,1.3636363636363635,0.07675336226088955
1858,49,10,7,"We prefer the term ""guest worker"".",1.3636363636363635,0.08260435551925986
1336,49,10,7,"The pleasure is all mine, and I will see you again the next time you select ""same day shipping.""",1.3636363636363635,0.08260435551925986
3737,48,12,6,"Hi, Mr. Stinson - You called Uber?",1.3636363636363635,0.07973254720972991
1850,50,13,6,We heard the one about your daughter!,1.3623188405797102,0.07717026075112264
2064,48,17,4,"Thanks for coming on short notice, especially on a 4th of July weekend. Let me show you where the leak is.",1.3623188405797102,0.07143342512707324
488,53,7,9,"So, again, you're sure you can supply us with all the ethanol we're going to need for a full-on invasion?",1.3623188405797102,0.08505305122635451
1969,50,13,6,You look surprised to see us. Didn't you receive the crop circles?,1.3623188405797102,0.07717026075112264
1882,53,7,9,We wanted to get here before you built the wall.,1.3623188405797102,0.08505305122635451
2342,46,13,5,"Evening friend, do you have a few minutes to talk about the lord?",1.359375,0.07832316138363532
1471,45,15,4,You looked different on your Tinder profile.,1.359375,0.07508985193150429
2262,47,11,6,We're here to provide the second opinion you requested from your HMO.,1.359375,0.08142818526259031
1506,44,17,3,Welcome to the time share presentation!,1.359375,0.07171090654191657
1662,45,15,4,"Hi, you called for an Uber?",1.359375,0.07508985193150429
4361,46,18,3,Thank you for responding to our crop circle.,1.3582089552238805,0.06957092940729591
3066,49,12,6,You must be here for the open house.,1.3582089552238805,0.07872081250670442
3788,49,12,6,"Did you say, ""We come for peace,"" or ""We come for peas?"" The peas I can help you with.",1.3582089552238805,0.07872081250670442
3928,49,12,6,Congratulations! The free flight that you won also includes a complementary medical exam.,1.3582089552238805,0.07872081250670442
3792,50,10,7,Welcome...we need your expertise on how you can make money by not growing things.,1.3582089552238805,0.08154293566023545
3181,48,14,5,You're a Homo what?,1.3582089552238805,0.07579368237090822
1847,50,10,7,Look at the bright side---you'll miss the fall elections.,1.3582089552238805,0.08154293566023545
2805,47,16,4,"I know, I look nothing like my profile pic.",1.3582089552238805,0.07274887114566478
