rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
292,18,23,105,146,1.404109589041096,0.0579762360087057,552,Welcome to death row.
292,16,27,103,146,1.404109589041096,0.056323150827683834,552,Don’t pretend you didn’t hear me yell “Man overboard!” three days ago.
302,14,30,100,144,1.4027777777777777,0.05515345939803551,552,"I used google map, you?"
302,16,26,102,144,1.4027777777777777,0.05688720662698201,552,"I think this is the definition of ""lose - lose"""
302,15,28,101,144,1.4027777777777777,0.056027039728115645,552,"Dude, you just ran over my sandcastle."
302,15,28,101,144,1.4027777777777777,0.056027039728115645,552,"That's far enough ashore, Michael!"
302,11,36,97,144,1.4027777777777777,0.05244548400191822,552,Must you do everything merrily?
302,13,32,99,144,1.4027777777777777,0.05426581784554301,552,"Thanks, but I'll crawl from here. I get sea sick."
302,17,24,103,144,1.4027777777777777,0.05773455962373007,552,"For God's sake, Michael, enough already!"
302,13,32,99,144,1.4027777777777777,0.05426581784554301,552,No thanks! I get terribly sea sick.
302,11,36,97,144,1.4027777777777777,0.05244548400191822,552,He drained the wrong dang swamp!
302,14,30,100,144,1.4027777777777777,0.05515345939803551,552,Are you my Uber?
302,14,30,100,144,1.4027777777777777,0.05515345939803551,552,"It wasn't complicated. I swim the Channel, you watch the compass."
313,13,31,99,143,1.3986013986013985,0.05448455689282025,552,"Enough, Lenny -- it's your turn to be the mermaid."
313,17,23,103,143,1.3986013986013985,0.05798740522531688,552,"You, again?"
313,12,33,98,143,1.3986013986013985,0.05357307050718142,552,You said draining the swamp was a good idea.
313,14,29,100,143,1.3986013986013985,0.0553810436525577,552,"It's not the heat, it's the stupidity."
313,13,31,99,143,1.3986013986013985,0.05448455689282025,552,Stop this nonsense about how climate change might be real. Let's just enjoy our day out on the lake.
318,15,23,96,134,1.3955223880597014,0.05899949188121826,552,"So it's the journey that counts and not the destination, huh?"
319,12,32,98,142,1.3943661971830985,0.05378282993495165,552,No thanks - my Uber is on the way.
319,13,30,99,142,1.3943661971830985,0.054703591442235106,552,Are you the mirage or am I?
319,15,26,101,142,1.3943661971830985,0.05650011644601337,552,I thought I called an Uber.
319,12,32,98,142,1.3943661971830985,0.05378282993495165,552,What are you waiting for? Throw me a life preserver.
319,13,30,99,142,1.3943661971830985,0.054703591442235106,552,Passing on the starboard side.
319,17,22,103,142,1.3943661971830985,0.05824125170484545,552,"Pardon me, would you have any Grey Poupon?"
319,13,30,99,142,1.3943661971830985,0.054703591442235106,552,You just had to save 10 bucks on the boat instead of the camel.
319,14,28,100,142,1.3943661971830985,0.055609109303656576,552,Go ahead...say merrily again!
319,18,20,104,142,1.3943661971830985,0.059092584314905446,552,"Michael, you've rowed your boat more than ashore."
319,17,22,103,142,1.3943661971830985,0.05824125170484545,552,"Pardon me, but would you have any Grey Poupon?"
319,15,26,101,142,1.3943661971830985,0.05650011644601337,552,Row v. Wade appears to be a tie
319,15,26,101,142,1.3943661971830985,0.05650011644601337,552,Whoa buddy! This is a no wake zone.
319,14,28,100,142,1.3943661971830985,0.055609109303656576,552,I should have eaten you when I had the chance.
319,12,32,98,142,1.3943661971830985,0.05378282993495165,552,Dammit! Man Overboard!
319,13,30,99,142,1.3943661971830985,0.054703591442235106,552,"Taking the road less traveled, are you?"
319,9,38,95,142,1.3943661971830985,0.05092074658929102,552,I'm starting to get sandsick.
335,11,34,98,143,1.3916083916083917,0.05254759164664174,552,"You're outta your element, pal."
336,15,24,99,138,1.391304347826087,0.05766607622383706,552,I assume you're the new Secretary of Transportation!
337,13,29,99,141,1.3900709219858156,0.05492285244696281,552,"Enough with the ""Merrily, merrily."""
337,10,35,96,141,1.3900709219858156,0.05208232284690933,552,"Hey, it's a No Wake Zone."
337,15,25,101,141,1.3900709219858156,0.05673758865248227,552,You sprung a what?
337,15,25,101,141,1.3900709219858156,0.05673758865248227,552,Michael! Stop rowing! You're already ashore!
337,13,29,99,141,1.3900709219858156,0.05492285244696281,552,It stopped being funny 10 miles back.
337,14,27,100,141,1.3900709219858156,0.05583759346089843,552,Man overboard!
337,16,23,102,141,1.3900709219858156,0.057623528950351555,552,Now do you believe in global warming?
337,17,21,103,141,1.3900709219858156,0.058496052954756884,552,Any idea how you say 'un-part' in Hebrew?
337,15,25,101,141,1.3900709219858156,0.05673758865248227,552,You mean I could have been riding this whole time?
337,12,31,98,141,1.3900709219858156,0.05399261614625772,552,"Hey, watch your wake!"
347,11,32,96,139,1.3884892086330936,0.05355741364016604,552,"If you let me hop in, we can use the high-occupancy lane."
347,13,28,98,139,1.3884892086330936,0.05547004042665255,552,Im just worried it may tip over with an extra person.
347,15,24,100,139,1.3884892086330936,0.05731888182828668,552,I never thought he would succeed in draining the swamp.
347,13,28,98,139,1.3884892086330936,0.05547004042665255,552,This is the rowed to nowhere.
347,11,32,96,139,1.3884892086330936,0.05355741364016604,552,Are you that Uber I called?
347,13,28,98,139,1.3884892086330936,0.05547004042665255,552,"Damn it, Über, I ordered a camel!"
347,14,26,99,139,1.3884892086330936,0.056402037192727184,552,This desert cruise looked so different on the website.
347,13,28,98,139,1.3884892086330936,0.05547004042665255,552,Your optimism is infectious. Throw me a life jacket.
347,11,32,96,139,1.3884892086330936,0.05355741364016604,552,The heat is making you a little dingy.
347,8,38,93,139,1.3884892086330936,0.05055297530470296,552,Still on the fence about climate change?
357,15,24,101,140,1.3857142857142857,0.05697560312142183,552,Are you a mirage...or just stupid?
357,12,30,98,140,1.3857142857142857,0.05420234849426129,552,Of course I need help! I just fell out of the damn boat!
359,12,31,100,143,1.3846153846153846,0.05337342261842514,552,I'm crawlin here!
360,11,31,96,138,1.3840579710144927,0.05376196086710273,552,Hey! This is a no wake zone.
360,13,27,98,138,1.3840579710144927,0.05569489637183892,552,When do we get to the part where life is but a dream?!
360,11,31,96,138,1.3840579710144927,0.05376196086710273,552,"Stop with the ""Merrily, merrily, merrily, merrily"""
360,15,23,100,138,1.3840579710144927,0.05756296142020377,552,Will you hurry up and throw me a rescue buoy.
360,14,25,99,138,1.3840579710144927,0.0566366312969519,552,Michael???
360,12,29,97,138,1.3840579710144927,0.05473696154403239,552,"If this is a sand bar, I'll have a dry martini."
360,14,25,99,138,1.3840579710144927,0.0566366312969519,552,"Be careful, you're taking on sand!"
360,11,31,96,138,1.3840579710144927,0.05376196086710273,552,No thank you - small boats make me seasick ...
360,8,37,93,138,1.3840579710144927,0.05072463768115942,552,"I have to say, I admire your optimism."
360,9,35,94,138,1.3840579710144927,0.05175688737435718,552,Mind your wake !
360,11,31,96,138,1.3840579710144927,0.05376196086710273,552,Thanks anyway––I'll catch THE NEXT hallucination.
360,9,35,94,138,1.3840579710144927,0.05175688737435718,552,Now will you admit that climate change is real?
360,15,23,100,138,1.3840579710144927,0.05756296142020377,552,I'm starting to rethink the whole Crossfit thing.
360,8,37,93,138,1.3840579710144927,0.05072463768115942,552,The next dune has the cleanest rest stop
360,11,31,96,138,1.3840579710144927,0.05376196086710273,552,"Thanks anyway, but I already called Uber."
360,9,35,94,138,1.3840579710144927,0.05175688737435718,552,Still thinking it's a sandbar?
376,18,17,104,139,1.381294964028777,0.05988527196633276,552,Best case scenario is that you’re taking on water.
376,12,29,98,139,1.381294964028777,0.05441194088754569,552,Sing it again and I'll kill you.
376,10,33,96,139,1.381294964028777,0.0524607518249514,552,"You were right, it is too shallow to swim."
376,12,29,98,139,1.381294964028777,0.05441194088754569,552,Wait till you see the rapids!
376,10,33,96,139,1.381294964028777,0.0524607518249514,552,You have to row faster or I can't stay up on the skis
376,9,35,95,139,1.381294964028777,0.05145741994585261,552,At least I'm working all the muscle groups.
376,13,27,99,139,1.381294964028777,0.055361753275208675,552,"For the last time, stay in your own lane!"
376,8,37,94,139,1.381294964028777,0.05043413182487151,552,Thank goodness you rowed by. I've been swimming out here all day.
384,11,30,96,137,1.3795620437956204,0.053966127741985975,552,You idiot. A camel is the ship of the desert.
384,13,26,98,137,1.3795620437956204,0.05591982973307321,552,"Michael, you can stop rowing now."
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,"For the last time, the water is a mirage."
384,12,28,97,137,1.3795620437956204,0.054951661944113425,552,"Um, man overboard, idiot."
384,13,26,98,137,1.3795620437956204,0.05591982973307321,552,There's no merrily about it!
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,Pedestrians have the right of way!
384,12,28,97,137,1.3795620437956204,0.054951661944113425,552,Would it kill you to swim for awhile!
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,"No, I'm looking for my contact."
384,13,26,98,137,1.3795620437956204,0.05591982973307321,552,Keep an eye out for sand sharks.
384,12,28,97,137,1.3795620437956204,0.054951661944113425,552,"If you reach land, send water."
384,15,22,100,137,1.3795620437956204,0.057807540782214985,552,"I told you we should have rented the camel but, oh no, you had to save a few dinars"
384,13,26,98,137,1.3795620437956204,0.05591982973307321,552,Uber?
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,When I said 'ship of the desert' I meant a camel you idiot!
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,Nautical or statute miles?
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,"Don't tell me that ""We're basically in the same boat!"""
384,10,32,95,137,1.3795620437956204,0.052962257660607456,552,That's right! Just let me drown out here.
400,12,26,94,132,1.378787878787879,0.056428418716553505,552,No thanks. You know how I get sandsick.
401,12,27,96,135,1.3777777777777778,0.05550578201512653,552,So you've been seeing water too?
401,8,35,92,135,1.3777777777777778,0.051367874776523215,552,Whatever floats your boat.
401,9,33,93,135,1.3777777777777778,0.05243297510698886,552,"Michael, we're ashore already!"
401,16,19,100,135,1.3777777777777778,0.05935591895645216,552,"Well, at least we'll come in ahead of that girl on the pogo stick!"
401,9,33,93,135,1.3777777777777778,0.05243297510698886,552,"Man Overboard, - Really?"
401,14,23,98,135,1.3777777777777778,0.05746310534715149,552,"Michael, you've rowed your boat ashore."
401,10,31,94,135,1.3777777777777778,0.053476866008430754,552,Do you believe in global warming now?
401,11,29,95,135,1.3777777777777778,0.054500766211102024,552,I thought camels were the ships of the desert!
401,13,25,97,135,1.3777777777777778,0.05649292129660394,552,Man overboard!
401,12,27,96,135,1.3777777777777778,0.05550578201512653,552,"If you let me back in, I won't talk about Climate Change."
401,12,27,96,135,1.3777777777777778,0.05550578201512653,552,But I can't swim
401,14,23,98,135,1.3777777777777778,0.05746310534715149,552,Let me in the boat. I'm tired of swimming.
401,16,19,100,135,1.3777777777777778,0.05935591895645216,552,Good heavens man! Please tell me you're not my Uber driver!
414,12,27,97,136,1.375,0.05516611871062502,552,"Michael, you can stop rowing now."
414,16,19,101,136,1.375,0.058983306969763276,552,What do you mean you're afraid if I try to get in I'll tip the boat over?
414,7,37,92,136,1.375,0.04998638158765425,552,I hate low tide.
417,13,24,97,134,1.373134328358209,0.05672350510031762,552,Whaddya mean 'I think I can see land.'?
417,14,22,98,134,1.373134328358209,0.05770421892288125,552,"Pass on the right, dammit"
417,12,26,96,134,1.373134328358209,0.05572553436470314,552,It's my damn mirage and I tell you you're supposed to be a mermaid !
417,14,22,98,134,1.373134328358209,0.05770421892288125,552,You're the 3rd climate change denier I've met today.
417,13,24,97,134,1.373134328358209,0.05672350510031762,552,"Slow down, damnit!"
417,12,26,96,134,1.373134328358209,0.05572553436470314,552,We are not in the same boat!
417,10,30,94,134,1.373134328358209,0.0536739553132021,552,"Pardon me, would you have any Grey Poupon?"
417,11,28,95,134,1.373134328358209,0.05470936235780548,552,"Yeah! Well, I can walk on water."
417,9,32,93,134,1.373134328358209,0.05261817773668685,552,"I'm still doing my pushups, I'll switch over to the rowing machine later."
417,11,28,95,134,1.373134328358209,0.05470936235780548,552,I'm telling you this is not a low tide problem.
417,15,20,99,134,1.373134328358209,0.05866854124770663,552,Does it look like I have any extra sunscreen?
417,7,36,91,134,1.373134328358209,0.05044037001313008,552,Prepare to be boarded!
417,11,28,95,134,1.373134328358209,0.05470936235780548,552,Do you have any Grey Poupon?
417,10,30,94,134,1.373134328358209,0.0536739553132021,552,You just had to save a few bucks on the GPS.
417,10,30,94,134,1.373134328358209,0.0536739553132021,552,Enough of the crawl. I'm switching to the butterfly!
432,13,24,98,135,1.3703703703703705,0.05636956623809278,552,"Now that you've rowed the damn boat ashore, what now Michael?"
433,11,26,93,130,1.3692307692307693,0.05583268037439267,552,"No thanks, I get sandsick."
434,10,29,94,133,1.368421052631579,0.053870138496753574,552,Hey! Watch the wake!
434,11,27,95,133,1.368421052631579,0.054917328669666345,552,At least it's not raining.
434,8,33,92,133,1.368421052631579,0.05171217930578754,552,"Once we make it to the ocean, we'll switch"
434,10,29,94,133,1.368421052631579,0.053870138496753574,552,"I didn't say ""go"" yet!"
