,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
219,5952,1.5050251256281406,0.033891399340911184,398,1.5050251256281406,Let's wait. I want to see how the story ends.,590,41,119,238,218
220,526,1.505,0.035925814679711884,400,1.505,"And you didn't invent the wheel either, did you?",590,53,96,251,221
221,2645,1.504950495049505,0.035483237407341536,404,1.504950495049505,You tell him he's extinct.,590,52,100,252,222
222,914,1.5038961038961038,0.033934396442737456,385,1.5038961038961038,Four years of art school for what?,590,37,120,228,223
223,2337,1.5037974683544304,0.035374126378609705,395,1.5037974683544304,I guess we owe the kids an apology.,590,48,103,244,224
224,5709,1.5037783375314862,0.035240849739401565,397,1.5037783375314862,It's just so terribly derivative of that stuff in France.,590,48,104,245,225
225,3548,1.5025510204081634,0.03539291368748235,392,1.5025510204081634,What kind of Neanderthal uses oil instead of acrylic?,590,47,103,242,226
226,457,1.5025380710659901,0.036870501583075865,394,1.5025380710659901,Once he’s ‘extinct’ the value will soar.,590,56,86,252,227
227,5577,1.5025380710659901,0.037219170750760484,394,1.5025380710659901,Odd for a thesaurus not to put a caption.,590,58,82,254,227
228,5911,1.5025380710659901,0.034890594332297374,394,1.5025380710659901,"Just our luck, a Graffitisaurus.",590,45,108,241,227
229,74,1.5012987012987014,0.03403443064338072,386,1.5012987012987014,They’re evolving faster than we thought. That’s burnt charcoal.,590,38,118,230,230
230,1118,1.5012987012987014,0.034723060839557014,385,1.5012987012987014,"I said fetch, not sketch",590,41,111,233,230
231,5437,1.5012987012987014,0.035302625534823794,385,1.5012987012987014,"It's a bit wordy, but the story is quite compelling",590,44,105,236,230
232,2620,1.5,0.03419788316882925,384,1.5,OMG it's a menu!,590,38,116,230,233
233,5134,1.5,0.03469138462358958,383,1.5,He reinterprets events from the perspective of the prey. It’s all very modern.,590,40,111,232,233
234,4252,1.4986876640419948,0.035382126864430034,381,1.4986876640419948,I see Rex is finally using his tiny hands for something good.,590,43,104,234,235
235,6028,1.4986876640419948,0.03285147055312078,382,1.4986876640419948,I don't think anyone will be interested in this kind of art 100 years from now.,590,31,129,222,235
236,4440,1.4973544973544974,0.03519269494999523,378,1.4973544973544974,It's a pictosaurus,590,41,106,231,237
237,1113,1.4973118279569892,0.03758857722480074,372,1.4973118279569892,You couldn't just teach him how to fetch?,590,51,83,238,238
238,2599,1.4973118279569892,0.035506907160508284,373,1.4973118279569892,I could do that,590,41,104,228,238
239,1764,1.495956873315364,0.03628641390551477,371,1.495956873315364,Confirmed - He ate your two brothers.,590,44,96,231,240
240,4367,1.4959349593495934,0.03683489782083441,369,1.4959349593495934,"JUST GREAT !! Now I have to repaint the living room, again !",590,46,91,232,241
241,331,1.4959128065395095,0.03470086807281403,367,1.4959128065395095,I always love hunting new talent.,590,35,112,220,242
242,4349,1.4959128065395095,0.0367837760654984,367,1.4959128065395095,I liked his Jurassic period better.,590,45,92,230,242
243,4745,1.4958677685950412,0.03562191407001556,363,1.4958677685950412,The rumors were right. We are on the menu.,590,38,104,221,244
244,5315,1.4945652173913044,0.034418211382218636,368,1.4945652173913044,Is that really what I look like?,590,34,114,220,245
245,5327,1.4945652173913044,0.0360982361122739,368,1.4945652173913044,"No opposable thumbs and he still wins ""Best in Show"" every year.",590,42,98,228,245
246,520,1.4945054945054943,0.034248885937665216,364,1.4945054945054943,I say we let him finish.,590,32,116,216,247
247,1466,1.4945054945054943,0.0365989938997149,364,1.4945054945054943,"Big deal--he still poops on the lawn, doesn't he?",590,43,94,227,247
248,3429,1.4945054945054943,0.0365989938997149,364,1.4945054945054943,YOU tell him not to write on the walls.,590,43,94,227,247
249,4970,1.4945054945054943,0.03711236049355019,365,1.4945054945054943,"I really should start keeping a food diary, too.",590,46,89,230,247
250,2582,1.4931129476584022,0.03646528384550099,363,1.4931129476584022,I don't care what he does as long as he pays the rent.,590,42,95,226,251
251,5286,1.4931129476584022,0.036255991515308936,363,1.4931129476584022,I think those are tonight's dinner specials.,590,41,97,225,251
252,5401,1.4931129476584022,0.03583373983285237,363,1.4931129476584022,"Yeah, right. Like he ever caught a pterodactyl!",590,39,101,223,251
253,4402,1.4930362116991645,0.035473989555200584,359,1.4930362116991645,Was it your idea to have an artist in residence?,590,36,105,218,254
254,4495,1.4930362116991645,0.03413260474015899,359,1.4930362116991645,Wife’s idea. I just wanted nice blue walls.,590,30,117,212,254
255,2265,1.4916201117318435,0.03684195365295341,358,1.4916201117318435,"Yeah, but can he make fire?",590,42,92,224,256
256,2344,1.4916201117318435,0.03576431127574525,358,1.4916201117318435,"Oh sure, the art's great, but try getting him to use the litter box.",590,37,102,219,256
257,1343,1.4915730337078652,0.034563120034319154,356,1.4915730337078652,"It would be a real shame to silence such talent, but I'm really hungry.",590,31,113,212,258
258,2315,1.4915254237288136,0.035386116939559745,354,1.4915254237288136,We'll probably get blamed for this.,590,34,106,214,259
259,2864,1.4915254237288136,0.034469665071534636,354,1.4915254237288136,After we eat him we can take credit for them.,590,30,114,210,259
260,5501,1.4915254237288136,0.03649933697282357,354,1.4915254237288136,He's just my touch up guy. Creative control is still totally mine.,590,39,96,219,259
261,827,1.4900849858356942,0.03635365833312856,353,1.4900849858356942,"I say we wait until he's finished. He's the last of his kind, after all.",590,38,97,218,262
262,5308,1.4900849858356942,0.036131602123170035,353,1.4900849858356942,Let's move on. It might be his grocery list.,590,37,99,217,262
263,4025,1.49002849002849,0.03760375414401117,351,1.49002849002849,"He just doodles on a wall, then he expects US to come up with a brilliant caption.",590,43,86,222,264
264,2428,1.488505747126437,0.03392198073046165,348,1.488505747126437,I hope the historians won't think that we painted that junk.,590,26,118,204,265
265,3089,1.4884393063583814,0.03608718571718768,347,1.4884393063583814,"You wanted to domesticate it, now it thinks it owns the place.",590,35,100,212,266
266,3758,1.4884393063583814,0.035737277880213865,346,1.4884393063583814,"No, YOU tell him his figures are merely two-dimensional.",590,33,103,210,266
267,4308,1.4884393063583814,0.03844747809520136,346,1.4884393063583814,It will be very valuable once he is extinct,590,45,79,222,266
268,1766,1.4883720930232558,0.037276407385868564,344,1.4883720930232558,I prefer his Pleistocene Period.,590,39,90,215,269
269,5592,1.4869565217391305,0.03592760672622612,346,1.4869565217391305,It's that dang graffitauras again!,590,34,101,211,270
270,342,1.4868804664723032,0.03654785224960329,344,1.4868804664723032,"I used to like it here, but they keep changing the menu.",590,36,96,212,271
271,644,1.4868804664723032,0.036078340475764976,344,1.4868804664723032,"I'll bet, thousands of years from now they'll think we did this.",590,34,100,210,271
272,4089,1.4868804664723032,0.035482715309967584,343,1.4868804664723032,They like to mark their territory.,590,31,105,207,271
273,15,1.4852071005917158,0.037057935298191465,338,1.4852071005917158,I thought you said the painter would be done by the time we got home from vacation,590,36,92,210,274
274,4291,1.4851190476190477,0.03550899002734434,336,1.4851190476190477,"Sure, his technique is good, but his style is derivative.",590,29,105,202,275
275,5319,1.4851190476190477,0.03575830916182182,336,1.4851190476190477,I hope that is not a menu.,590,30,103,203,275
276,3383,1.4850299401197604,0.03762198511998735,334,1.4850299401197604,Just sign your name...in a million years no one will know the difference!,590,37,88,209,277
277,793,1.4834834834834836,0.03794238787850408,333,1.4834834834834836,First fire...now this?,590,38,85,210,278
278,5962,1.4834834834834836,0.03770324148381265,333,1.4834834834834836,I'm thinking of switching from hunting-and-gathering and moving into collecting.,590,37,87,209,278
279,1011,1.4833836858006042,0.03713864133901686,331,1.4833836858006042,"It’s not art, these are his dinner choices...",590,34,92,205,280
280,1446,1.4833836858006042,0.03701518183744176,330,1.4833836858006042,Interesting idea. Pictures last longer if you don't draw them in the dirt.,590,33,93,204,280
281,4984,1.4833836858006042,0.037628428836521295,331,1.4833836858006042,I thought we agreed on wall paper.,590,36,88,207,280
282,5375,1.4833836858006042,0.038111922450883566,331,1.4833836858006042,Yuk. People are gonna believe WE drew them !!,590,38,84,209,280
283,5826,1.4833836858006042,0.03588493750887123,331,1.4833836858006042,We can take the credit when they become extinct,590,29,102,200,280
284,3953,1.4817073170731707,0.03713290824126232,328,1.4817073170731707,"I say we eat him first, then take credit for his work.",590,33,92,203,285
285,621,1.48159509202454,0.035747207793769574,326,1.48159509202454,Makes me feel even more like a Neanderthal.,590,27,103,196,286
286,4934,1.4814814814814814,0.03771875750532319,324,1.4814814814814814,"Last week it was pottery. I mean, pick a major already.",590,34,88,202,287
287,2477,1.479876160990712,0.03754621981570296,323,1.479876160990712,His work won't stand the test of time.,590,33,89,201,288
288,2554,1.4796238244514106,0.0382759654914761,320,1.4796238244514106,I’m not THAT hairy.,590,35,84,201,289
289,3391,1.4796238244514106,0.037363680033744885,319,1.4796238244514106,Good forgers like him are nearly extinct.,590,31,91,197,289
290,5275,1.4796238244514106,0.03788767589714719,319,1.4796238244514106,I told you short-term renters would ruin the place.,590,33,87,199,289
291,1610,1.4779874213836477,0.03637028144891253,318,1.4779874213836477,You tell him it's not what you had in mind.,590,27,98,193,292
292,2149,1.4779874213836477,0.03849049342034857,318,1.4779874213836477,Am I that fat?,590,35,82,201,292
293,3699,1.4779874213836477,0.039507954126685535,318,1.4779874213836477,He said he works for the New Yorker and wants us to submit the captions.,590,39,74,205,292
294,5625,1.4779874213836477,0.03770938632610059,318,1.4779874213836477,"The writing is on the wall, it is either him or us.",590,32,88,198,292
295,706,1.4778481012658229,0.03892839966490751,316,1.4778481012658229,"Don't wimp out on me now, Grog, it's a double win. We become the dominant species and get credit for the art.",590,36,79,201,296
296,3834,1.4777070063694266,0.037109271546093336,315,1.4777070063694266,Way too representational for my taste.,590,29,93,193,297
297,5838,1.4777070063694266,0.039628516171001486,314,1.4777070063694266,"Brock posed for him earlier, but now we can’t find him.",590,38,74,202,297
298,4617,1.4763406940063093,0.035895811956646234,317,1.4763406940063093,"He calls it his ""Paleo Diet.""",590,25,101,191,299
299,5073,1.4763406940063093,0.03672065213508775,317,1.4763406940063093,Like anyone is ever going to see his work.,590,28,95,194,299
300,2375,1.4761904761904765,0.038756767594694055,315,1.4761904761904765,We can take credit after he's extinct.,590,35,80,200,301
301,3065,1.4760383386581468,0.03867510276086794,313,1.4760383386581468,You know we're going to get blamed for this...,590,34,81,198,302
302,4606,1.4760383386581468,0.03893897309884569,313,1.4760383386581468,Of course you could have done that but you didn’t did you?,590,35,79,199,302
303,5344,1.4760383386581468,0.03732778203187303,313,1.4760383386581468,"If this is a shopping list, we're in big trouble",590,29,91,193,302
304,6022,1.4760383386581468,0.03732778203187303,313,1.4760383386581468,"Of course, we'll repaint after moving in.",590,29,91,193,302
305,2543,1.4757281553398058,0.03781145075322826,310,1.4757281553398058,"The Paleo Diet Cookbook, 1st Edition.",590,30,88,192,306
306,4992,1.4741935483870967,0.038270026527853385,311,1.4741935483870967,"Sure, he has evolved as an artist, but as a species?",590,32,84,195,307
307,2031,1.474025974025974,0.035889318004607165,309,1.474025974025974,"If we club him now, we can pass it off as our own.",590,23,101,185,308
308,2658,1.474025974025974,0.038035237595646934,308,1.474025974025974,The dude may have talent but he has no future.,590,30,86,192,308
309,2693,1.474025974025974,0.036618599976100286,308,1.474025974025974,"Trust me, the wall adds 10 pounds. You look fine, Steve.",590,25,96,187,308
310,3687,1.474025974025974,0.03993419221173808,308,1.474025974025974,More fake news.,590,37,72,199,308
311,4227,1.474025974025974,0.037756162569940584,308,1.474025974025974,"Who knows what it means, but it keeps him busy.",590,29,88,191,308
312,2172,1.473856209150327,0.03793259707498177,306,1.473856209150327,I thought you said they were done by aliens.,590,29,87,190,313
313,2327,1.473856209150327,0.03959113463169602,306,1.473856209150327,He's doing my cave after he's finished with Barry's.,590,35,75,196,313
314,3859,1.473856209150327,0.03863230853518832,307,1.473856209150327,His use of charcoal imparts a contemporary yet somehow timeless quality,590,32,82,193,313
315,5777,1.473856209150327,0.03904611719365991,306,1.473856209150327,That's an interesting perspective the way he's drawn us upright.,590,33,79,194,313
316,1217,1.4736842105263157,0.03811122132807409,304,1.4736842105263157,It keeps him from chewing on the furniture.,590,29,86,189,317
