,unfunny,somewhat funny,funny,caption,score,precision
306,52,13,8,Smoking or non-smoking?,1.3972602739726028,0.0798107684609522
307,51,15,7,Oh? Didn't you get my telepathy?,1.3972602739726028,0.07739018838665886
308,45,19,4,"The total flight, including the layover, will take .02 seconds, but we do have in-flight entertainment.",1.3970588235294117,0.07300073328300495
309,52,5,11,"Greetings human -- we come from a planet 200 light years away. All we need is to perform an anal probe, and we'll be on our way.",1.3970588235294117,0.09166230413467126
310,55,12,9,Don't worry. We'll have you back by bedtime... for your great grandchildren.,1.3947368421052628,0.0796460313180082
311,50,14,7,Most people just threatened to move to Canada,1.3943661971830985,0.07892352521758818
312,50,14,7,I want to sell you on a little idea we're calling Nebrexit.,1.3943661971830985,0.07892352521758818
313,48,18,5,I'm visiting all the swing planets.,1.3943661971830985,0.07364844776998508
314,50,14,7,"Actually, we do know Jesus. Come on in.",1.3943661971830985,0.07892352521758818
315,50,14,7,"No not from Syria, I'm from Sirius.",1.3943661971830985,0.07892352521758818
316,51,12,8,"Hi, you must be Hank. I'm *#@($*&@5, but I like to go by Steve.",1.3943661971830985,0.08143302352051535
317,54,6,11,We'll call you next week with the results of your anal probe.,1.3943661971830985,0.08853575989653782
318,49,16,6,Why does the cheese stand alone?,1.3943661971830985,0.07633156847497467
319,51,12,8,"Quick question for you. If you were brought on an alien ship and forced to submit to a battery of medical experiments, you wouldn't tell anybody, right?",1.3943661971830985,0.08143302352051535
320,48,18,5,"That's okay, you won't remember me this time either.",1.3943661971830985,0.07364844776998508
321,51,17,6,Wipe your feet.,1.391891891891892,0.0740672407503884
322,51,17,6,Let me be the first to welcome you to your abduction.,1.391891891891892,0.0740672407503884
323,50,11,8,"Do we serve humans? Why yes, c'mon in!",1.391304347826087,0.08314315376023791
324,53,10,9,The citizens of Ee-i-ee-i-oh are grateful for your patronage.,1.3888888888888888,0.08287563404364384
325,49,18,5,Did you know you can bring one item for the overhead bin?,1.3888888888888888,0.07282462146292913
326,50,16,6,"""Given your current presidential candidates, I think it's best you come with me.",1.3888888888888888,0.07546298296481649
327,52,12,8,I am the only true outsider running for President,1.3888888888888888,0.08048064619153299
328,50,16,6,"Sorry about the circles, the wife's just learning on the clutch.",1.3888888888888888,0.07546298296481649
329,48,20,4,"We work hard, we'll accept low wages, and just let him try to deport us.",1.3888888888888888,0.07008701152488707
330,46,16,5,"Welcome, Neighbor. And, please accept my apologies for incinerating your entire corn crop.",1.388059701492537,0.07654698506753517
331,50,21,4,The bad news-We taken over the earth. The good news-We have no middle seats. Welcome aboard.,1.3866666666666667,0.06816337907004204
332,53,15,7,"Hi, it's nice to eat you.",1.3866666666666667,0.075679107601288
333,56,9,10,Take me to your leader. Just kidding – they’ve all been evaporated.,1.3866666666666667,0.08251308022615812
334,52,9,9,But I just had a colonoscopy.,1.3857142857142857,0.08462034844990593
335,50,13,7,Nope You stopped at the wrong MacDonald's for that.,1.3857142857142857,0.07957666757214088
336,49,15,6,"Actually, it's the political atmosphere I can't tolerate.",1.3857142857142857,0.07693092581620721
337,50,13,7,The whole galaxy is going absolutely berserk for your heirloom tomatoes.,1.3857142857142857,0.07957666757214088
338,48,17,5,So long and thanks for all the Amish.,1.3857142857142857,0.07419089345728716
339,51,11,8,"My GPS tells me this is India, but my gut tells me this is Indiana.",1.3857142857142857,0.08213723088122253
340,49,15,6,My planet has a very liberal definition of locally grown.,1.3857142857142857,0.07693092581620721
341,48,17,5,My planet still enjoys dairy and gluten.,1.3857142857142857,0.07419089345728716
342,47,11,7,"Yes, technically 'illegal aliens,' but we prefer 'undocumented agricultural workers.'",1.3846153846153846,0.08404528224389292
343,45,12,6,"Yeah? Well, I never saw a guy in bib overalls and a straw hat before, either.",1.380952380952381,0.08292085761146409
344,44,14,5,"Well, you're not going to be in Kansas anymore.",1.380952380952381,0.0797736539022967
345,52,11,8,Are you ready for an Earxit?,1.3802816901408448,0.08115414248387567
346,51,13,7,So we have a deal. No GMOs in our UFOs.,1.3802816901408448,0.07863574476897682
347,47,21,3,"Of all the species I've encountered, you earthlings definitely have the coolest hats.",1.3802816901408448,0.06763078003162132
348,46,23,2,Could I possibly borrow a cup of plutonium?,1.3802816901408448,0.06458721174322378
349,53,9,9,"Let's get that free prostate exam started, shall we?",1.3802816901408448,0.08359670644956489
350,50,15,6,We admired the lovely patterns you made in your field,1.3802816901408448,0.07603397838105104
351,49,17,5,"The crop circles are ours, but you'll have to talk to that neighbor kid about the cow tipping.",1.3802816901408448,0.07333997124030392
352,49,17,5,"Pardon me, do you have any Grey Poupon?",1.3802816901408448,0.07333997124030392
353,49,17,5,We wanted to come before your president banned all aliens.,1.3802816901408448,0.07333997124030392
354,49,17,5,We just need to use your bathroom.,1.3802816901408448,0.07333997124030392
355,47,21,3,You're free range?,1.3802816901408448,0.06763078003162132
356,48,11,7,Parking in New York is near impossible.,1.3787878787878791,0.0829669845172413
357,51,10,8,We're here for the Anybody-But-Trump rally on Thursday.,1.3768115942028984,0.0828454154583902
358,47,18,4,I hope you've eaten. We no longer serve meals on these flights.,1.3768115942028984,0.07182153593770545
359,45,22,2,Come in and I'll show you how we make those crop circles.,1.3768115942028984,0.06561873288505372
360,51,10,8,You won the Tour of the Galaxy! But first we have a short presentation about timeshare opportunities.,1.3768115942028984,0.0828454154583902
361,46,20,3,"Hi, so sorry, but do you have a phone charger I can use for like five minutes?",1.3768115942028984,0.06879008333288725
362,48,16,5,Amazon Same-Hour Delivery...Where do want your peat moss?,1.3768115942028984,0.07473011764982479
363,48,16,5,"I know you wanted a tractor, but I think you're really going to like what this baby can do.",1.3768115942028984,0.07473011764982479
364,50,12,7,"Howdy! 'Just passin' by and saw your ""U-pick-it"" sign.",1.3768115942028984,0.08023157360396052
365,48,16,5,We're here to probe the people who demoted Pluto.,1.3768115942028984,0.07473011764982479
366,48,16,5,Do you have time to talk about our overlord and savior?,1.3768115942028984,0.07473011764982479
367,45,22,2,Have you heard the good news?,1.3768115942028984,0.06561873288505372
368,52,13,7,We're so excited to have you for dinner.,1.375,0.07771557427654395
369,54,9,9,Go to www.et.md for the results of your procedure.,1.375,0.08259650778690071
370,51,15,6,We've heard great things about your daughter.,1.375,0.07515633159224681
371,53,16,6,"Take me to your leader. No, not that one. No, not that one. No, definitely not that one. Heck, is that Carter guy still around?",1.3733333333333333,0.07296385217163168
372,48,13,6,"I'll need your shoes, your belt and your laptop, please.",1.3731343283582091,0.07910575765073763
373,47,15,5,Did you advertise a goat for sale on Craig's List?,1.3731343283582091,0.07619341742646572
374,48,13,6,Thank you for choosing Uber Universe.,1.3731343283582091,0.07910575765073763
375,49,11,7,"Sorry about the steps, the dang ""beam-up"" button is busted.",1.3731343283582091,0.08191461974440717
376,49,11,7,"We used to say, ""Take me to your leader,"" but we've been watching the campaign coverage.",1.3731343283582091,0.08191461974440717
377,52,10,8,We heard that you're all gluten free,1.3714285714285714,0.08183057933851659
378,50,14,6,I just wanted to apologize for the circles and the cows,1.3714285714285714,0.07660343572569561
379,52,10,8,"Let's change things up. Tonight, you anally probe me.",1.3714285714285714,0.08183057933851659
380,54,11,8,I'd like to thank you personally for destroying your planet for us.,1.3698630136986298,0.07925367560598072
381,44,18,3,"The folks in town weren’t able to help us, but they said you could fix just about anything.",1.3692307692307693,0.07128366535711785
382,46,19,3,And your wife is OK with this?,1.3676470588235294,0.06918696204925999
383,47,17,4,"So long, and thanks for all the chickens!",1.3676470588235294,0.07228981449955524
384,48,15,5,Greetings! We're here to make Earth great again.,1.3676470588235294,0.07526485795611701
385,48,15,5,It's actually my first time using Uber...,1.3676470588235294,0.07526485795611701
386,47,17,4,Thanks for volunteering. Did you abstain from solid foods like we asked?,1.3676470588235294,0.07228981449955524
387,48,15,5,I've seen the candidates. DON'T take me to your leader.,1.3676470588235294,0.07526485795611701
388,49,13,6,It's okay. We're legal aliens.,1.3676470588235294,0.0781266945795663
389,50,11,7,Alpha Centauri...and we'd sure like to use your restroom.,1.3676470588235294,0.08088734121420482
390,49,13,6,Welcome aboard! You're just in time to be part of our harvest.,1.3676470588235294,0.0781266945795663
391,49,13,6,I remember when you were a microbe.,1.3676470588235294,0.0781266945795663
392,49,13,6,"Nice going George, you had 'em fooled for years. Now it's time to take you home.",1.3676470588235294,0.0781266945795663
393,46,19,3,"No, seriously ...the guys are playing poker... C'mon in.""",1.3676470588235294,0.06918696204925999
394,49,13,6,"Yes, I'm your Uber driver. Where to?",1.3676470588235294,0.0781266945795663
395,53,5,10,You'd rather come with us than stay with the orange-haired one?,1.3676470588235294,0.08865498664500654
396,42,19,2,"After reviewing your planet, we've decided we're not interested in taking over, but thank you for your time.",1.3650793650793651,0.06901244461931115
397,47,14,5,Thank goodness - we're out of ethanol.,1.3636363636363635,0.07675336226088955
398,46,16,4,"Oh, thank goodness. You look just like your profile picture.",1.3636363636363635,0.07365377215153937
399,47,14,5,We come in peace. Please do not take me to your leader.,1.3636363636363635,0.07675336226088955
400,49,10,7,"We prefer the term ""guest worker"".",1.3636363636363635,0.08260435551925986
401,49,10,7,"The pleasure is all mine, and I will see you again the next time you select ""same day shipping.""",1.3636363636363635,0.08260435551925986
402,48,12,6,"Hi, Mr. Stinson - You called Uber?",1.3636363636363635,0.07973254720972991
403,50,13,6,We heard the one about your daughter!,1.3623188405797102,0.07717026075112264
404,48,17,4,"Thanks for coming on short notice, especially on a 4th of July weekend. Let me show you where the leak is.",1.3623188405797102,0.07143342512707324
405,53,7,9,"So, again, you're sure you can supply us with all the ethanol we're going to need for a full-on invasion?",1.3623188405797102,0.08505305122635451
406,50,13,6,You look surprised to see us. Didn't you receive the crop circles?,1.3623188405797102,0.07717026075112264
407,53,7,9,We wanted to get here before you built the wall.,1.3623188405797102,0.08505305122635451
408,46,13,5,"Evening friend, do you have a few minutes to talk about the lord?",1.359375,0.07832316138363532
409,45,15,4,You looked different on your Tinder profile.,1.359375,0.07508985193150429
410,47,11,6,We're here to provide the second opinion you requested from your HMO.,1.359375,0.08142818526259031
411,44,17,3,Welcome to the time share presentation!,1.359375,0.07171090654191657
412,45,15,4,"Hi, you called for an Uber?",1.359375,0.07508985193150429
413,46,18,3,Thank you for responding to our crop circle.,1.3582089552238803,0.06957092940729591
414,49,12,6,You must be here for the open house.,1.3582089552238803,0.07872081250670443
415,49,12,6,"Did you say, ""We come for peace,"" or ""We come for peas?"" The peas I can help you with.",1.3582089552238803,0.07872081250670443
416,49,12,6,Congratulations! The free flight that you won also includes a complementary medical exam.,1.3582089552238803,0.07872081250670443
417,50,10,7,Welcome...we need your expertise on how you can make money by not growing things.,1.3582089552238803,0.08154293566023545
418,48,14,5,You're a Homo what?,1.3582089552238803,0.07579368237090822
419,50,10,7,Look at the bright side---you'll miss the fall elections.,1.3582089552238803,0.08154293566023545
420,47,16,4,"I know, I look nothing like my profile pic.",1.3582089552238803,0.07274887114566478
421,50,10,7,You look like a man who could fix our tractor beam.,1.3582089552238803,0.08154293566023545
422,46,10,6,Welcome aboard! Ready to Earthxit?,1.3548387096774193,0.0832216659692613
423,46,10,6,You have been randomly selected for additional probing.,1.3548387096774193,0.0832216659692613
424,47,8,7,"I came to experience ""Minnesota nice.""",1.3548387096774193,0.08634041010136513
