,Unnamed: 0,target_id,mean,precision,count,score,caption,contest,funny,somewhat_funny,unfunny,rank
214,214,3218,1.3284883720930232,0.03317769569718138,344,1.3284883720930232,Estados Unidos?,629,27,59,258,215
215,215,1633,1.3273273273273274,0.0328524579708971,333,1.3273273273273274,'Did you wipe your feet?',629,23,63,247,216
216,216,256,1.3265895953757223,0.029530317855313824,346,1.3265895953757223,"My therapist says I'm an enabler, but I just don't see it.",629,14,85,247,217
217,217,359,1.3265895953757223,0.03250139359724623,346,1.3265895953757223,You get this far and now you decide to quit while you’re a head?,629,25,63,258,217
218,218,2649,1.3265895953757223,0.0319817342999233,346,1.3265895953757223,This is my geology internship.,629,23,67,256,217
219,219,3757,1.3265895953757223,0.03326566504913827,346,1.3265895953757223,That's right... just step on me to get ahead.  They all do.,629,28,57,261,217
220,220,4047,1.3265895953757223,0.03224261089454457,346,1.3265895953757223,"In today’s economy, this was the best job for a Geology major.",629,24,65,257,217
221,221,179,1.3255131964809383,0.032553883781166165,341,1.3255131964809383,Rocky?,629,24,63,254,222
222,222,880,1.3255131964809383,0.030923349397437138,341,1.3255131964809383,The fortune read that I would be the new face of indoor rock climbing.,629,18,75,248,222
223,223,2959,1.3255131964809383,0.031201023057525836,341,1.3255131964809383,"It's weird, but it's still better than online dating.",629,19,73,249,222
224,224,4422,1.3255131964809383,0.03174908571277013,341,1.3255131964809383,You seem clingy.,629,21,69,251,222
225,225,1598,1.3244837758112094,0.03185989393093873,339,1.3244837758112094,I seem to attract clingy women.,629,21,68,250,226
226,226,2900,1.3234421364985165,0.031132027159103612,337,1.3234421364985165,I just feel like I'm caught between a rock and hard place.,629,18,73,246,227
227,227,2966,1.3222891566265058,0.03228109546784043,332,1.3222891566265058,"All in all, I'm just another face on the wall.",629,21,65,246,228
228,228,1,1.3221757322175731,0.039819674715950916,239,1.3221757322175731,"I’d give you a hand, but you passed it a while ago.",629,19,39,181,229
229,229,1163,1.3212121212121213,0.03239702515852905,330,1.3212121212121213,"If you need a helping hand, it’s 6ft higher.",629,21,64,245,230
230,230,3026,1.320121951219512,0.03044068485214262,328,1.320121951219512,"Oh, this isn't so bad; I started out working in the call center.",629,14,77,237,231
231,231,2174,1.32,0.032717966580030684,325,1.32,Please just don't take me at face value...,629,21,62,242,232
232,232,2547,1.32,0.03300694910861484,325,1.32,I am literally between a rock and a hard place.,629,22,60,243,232
233,233,3190,1.32,0.034138425546082714,325,1.32,She found herself between a rock and a hard face.,629,26,52,247,232
234,234,3200,1.32,0.03357745365735855,325,1.32,"Sure, I stepped on many people on my rise to the top — I never imagined karma would be so literal.",629,24,56,245,232
235,235,2103,1.3188854489164086,0.03224732538426836,323,1.3188854489164086,I think this relationship is starting off on the wrong foot.,629,19,65,239,236
236,236,2756,1.3188854489164086,0.032544118581799016,323,1.3188854489164086,"If you think this is bad you should see what's happening on the other side of this wall.""",629,20,63,240,236
237,237,2777,1.3188854489164086,0.03103177976090975,323,1.3188854489164086,"Well, you weren't answering my calls..",629,15,73,235,236
238,238,3629,1.3188854489164086,0.03283822946039438,323,1.3188854489164086,I’m just here to tell women what they’re doing wrong.,629,21,61,241,236
239,239,4057,1.3177570093457944,0.030822825688097463,321,1.3177570093457944,What did you think I meant by a rock group?,629,14,74,233,240
240,240,2782,1.3167701863354038,0.03197682560487641,322,1.3167701863354038,You really need to move on Greg...,629,18,66,238,241
241,241,3111,1.3164556962025316,0.031751880900582924,316,1.3164556962025316,But you said you wanted someone who could be your rock!,629,16,68,232,242
242,242,3873,1.3164556962025316,0.03268729441529157,316,1.3164556962025316,"For the last time, Barney, I'm not interested.",629,19,62,235,242
243,243,4712,1.3164556962025316,0.033296307100088206,316,1.3164556962025316,I liked you better when you were just a social climber.,629,21,58,237,242
244,244,4930,1.3164556962025316,0.03143389119356823,316,1.3164556962025316,They told me I'd be the face of the company.,629,15,70,231,242
245,245,3030,1.314102564102564,0.03099504558791745,312,1.314102564102564,They said it was because of my chiseled jawline,629,13,72,227,246
246,246,1991,1.3129032258064517,0.033986970707249806,310,1.3129032258064517,It's the only job the headhunter could find for me.,629,22,53,235,247
247,247,4467,1.3129032258064517,0.034896292014100536,310,1.3129032258064517,That's my dick.,629,25,47,238,247
248,248,373,1.3127035830618892,0.03294796332237638,307,1.3127035830618892,"So, is shaving legs like optional now?",629,18,60,229,249
249,249,815,1.3127035830618892,0.03326947578569482,307,1.3127035830618892,Be nice on the way up: you never know whom you will meet on the way down.,629,19,58,230,249
250,250,1040,1.3127035830618892,0.031629248477375506,307,1.3127035830618892,Never fall behind on your membership fees in this place.,629,14,68,225,249
251,251,4348,1.3127035830618892,0.03196402808167074,307,1.3127035830618892,"The inspirational ad said, ""Wanted, a man to help others to new heights""",629,15,66,226,249
252,252,2580,1.3114754098360657,0.0337173828688326,305,1.3114754098360657,I didn't realize this is what Trump meant when he said he'd create more jobs,629,20,55,230,253
253,253,589,1.3104575163398693,0.03265240472649983,306,1.3104575163398693,You think it's lonely at the top? It's WAY more lonely half way up!,629,17,61,228,254
254,254,2363,1.3104575163398693,0.031652670094907735,306,1.3104575163398693,"Apparently , you should tip the guys holding your harness rope.",629,14,67,225,254
255,255,3630,1.3104575163398693,0.03393960638356399,306,1.3104575163398693,Free membership isn't all it's cracked up to be.,629,21,53,232,254
256,256,66,1.31,0.03170551510145172,300,1.31,"Because of my chiseled good looks, of course",629,13,67,220,257
257,257,283,1.31,0.0324011230657169,300,1.31,You're making good time but I'm still a head.,629,15,63,222,257
258,258,929,1.31,0.03472619449593424,300,1.31,"Well, I told him where he could stick his damn Wall. Next thing I knew....""",629,22,49,229,257
259,259,1617,1.31,0.03407807940741532,300,1.31,They told me the only way to get to the top was to use my head.,629,20,53,227,257
260,260,1650,1.31,0.032055206002832945,300,1.31,"No, I’m the South Face. You need to go to the opposite wall.",629,14,65,221,257
261,261,2155,1.31,0.033082107913358264,300,1.31,Sometimes you've got to step on a few heads if you want to make it to the top.,629,17,59,224,257
262,262,2503,1.31,0.0324011230657169,300,1.31,"When you said you were up to your neck in work, I had no idea.",629,15,63,222,257
263,263,3647,1.31,0.0334173967871041,300,1.31,It beats working in the White House,629,18,57,225,257
264,264,3752,1.31,0.0334173967871041,300,1.31,It was between this and a hard place.,629,18,57,225,257
265,265,4340,1.31,0.0324011230657169,300,1.31,You wouldn't be the first women to step all over me.,629,15,63,222,257
266,266,1705,1.3087248322147649,0.032519610821382335,298,1.3087248322147649,This job is just a stepping stone.,629,15,62,221,267
267,267,3376,1.3087248322147649,0.03486698229284009,298,1.3087248322147649,It could be worse.  I could be the White House Press Secretary.,629,22,48,228,267
268,268,3745,1.3087248322147649,0.03146002342455307,298,1.3087248322147649,"Oh, go ahead; everyone else does.",629,12,68,218,267
269,269,4619,1.3087248322147649,0.032519610821382335,298,1.3087248322147649,"Normally, I put my own foot in my mouth.",629,15,62,221,267
270,270,3979,1.3084745762711865,0.03237919811264079,295,1.3084745762711865,I know a shortcut...,629,14,63,218,271
271,271,510,1.3076923076923077,0.03444117535858305,299,1.3076923076923077,"Be honest, do you find me rappelling?",629,21,50,228,272
272,272,4231,1.3076923076923077,0.034765510859923826,299,1.3076923076923077,This is the worst dating website I’ve ever used.,629,22,48,229,272
273,273,2202,1.3074324324324325,0.03468060679258225,296,1.3074324324324325,Can you believe this job requires a master's?,629,21,49,226,274
274,274,83,1.3071672354948805,0.03064651380385309,293,1.3071672354948805,You've never seen a rock face before.,629,9,72,212,275
275,275,1107,1.3071672354948805,0.033559213695373666,293,1.3071672354948805,They told me that it would be a step up,629,17,56,220,275
276,276,628,1.3058419243986257,0.034385584094392366,291,1.3058419243986257,Having earlier discounted seeing his likeness burned into her breakfast toast Millie again encounters the face of ... Dwight.,629,19,51,221,277
277,277,855,1.3058419243986257,0.036067517877132936,291,1.3058419243986257,Be careful. That's my penis.,629,24,41,226,277
278,278,1532,1.3058419243986257,0.03333571541349704,291,1.3058419243986257,"Take my advice, kid: Pay your membership fees on time.",629,16,57,218,277
279,279,2867,1.3058419243986257,0.034385584094392366,291,1.3058419243986257,"Oh geez, you think this is awkward!  There's a pin-the-tail-on-the-donkey game behind me!",629,19,51,221,277
280,280,934,1.3044982698961938,0.032368562822627914,289,1.3044982698961938,"Yes, it’s painful, but it beats working for Amazon.",629,13,62,214,281
281,281,2781,1.3044982698961938,0.03346358495133566,289,1.3044982698961938,I can't really recommend the discounted membership program.,629,16,56,217,281
282,282,1533,1.3041958041958042,0.03220421683304877,286,1.3041958041958042,It's all I could find with my liberal arts degree.,629,12,63,211,283
283,283,2089,1.3041958041958042,0.033327498882400566,286,1.3041958041958042,Would it kill you to call your mother?,629,15,57,214,283
284,284,4182,1.3041958041958042,0.03649046425486499,286,1.3041958041958042,My wife says I deserve it because I voted for Trump.,629,24,39,223,283
285,285,4512,1.3041958041958042,0.034055776529697136,286,1.3041958041958042,"Do NOT try to default on your membership contract, trust me.",629,17,53,216,283
286,286,1890,1.3017543859649123,0.033723157205953515,285,1.3017543859649123,My punishment was this or the whole boulder-up-the-hill thing.,629,16,54,215,287
287,287,1967,1.3017543859649123,0.035507740555062665,285,1.3017543859649123,I was much higher up before the reorganization.,629,21,44,220,287
288,288,2613,1.3017543859649123,0.032605557003439464,285,1.3017543859649123,I’m the head manager.,629,13,60,212,287
289,289,3894,1.3017543859649123,0.035507740555062665,285,1.3017543859649123,In that moment Jerry realized he didn't think through his proposal idea.,629,21,44,220,287
290,290,4357,1.3017543859649123,0.032605557003439464,285,1.3017543859649123,"Don't mind me. I'm just filling in.""",629,13,60,212,287
291,291,57,1.301418439716312,0.03282456036656533,282,1.301418439716312,This is just temporary until the crash dummy job opens up.,629,13,59,210,292
292,292,155,1.301418439716312,0.03282456036656533,282,1.301418439716312,I'm actually a poker player by profession. I just come here to work on my stone face.,629,13,59,210,292
293,293,844,1.301418439716312,0.033958344863041064,282,1.301418439716312,"Hey, it could be worse--just ask your harness.",629,16,53,213,292
294,294,1130,1.301418439716312,0.03204642696992913,282,1.301418439716312,They said this job would be a stepping stone.,629,11,63,208,292
295,295,2178,1.301418439716312,0.031248923178562663,282,1.301418439716312,"Jenny, you've got to admit--I've taken stalking to a new height.",629,9,67,206,292
296,296,2693,1.301418439716312,0.03282456036656533,282,1.301418439716312,"This can't go on, my husband is beginning to suspect.",629,13,59,210,292
297,297,2795,1.301418439716312,0.032437827029544467,282,1.301418439716312,My wife said I should be more supportive of women.,629,12,61,209,292
298,298,3063,1.301418439716312,0.03432795255614398,282,1.301418439716312,I knew you were a social climber.,629,17,51,214,292
299,299,3181,1.301418439716312,0.03541363789948453,282,1.301418439716312,Just letting you know ... There's a glass ceiling up there,629,20,45,217,292
300,300,3651,1.301418439716312,0.034693622865831074,282,1.301418439716312,This is the last time I use a headhunter to find a job!,629,18,49,215,292
301,301,374,1.3010752688172045,0.033819018586365004,279,1.3010752688172045,I thought our date went well. Why haven’t you been answering my texts?,629,15,54,210,302
302,302,992,1.3010752688172045,0.033819018586365004,279,1.3010752688172045,"The ad said ""Rock Star""",629,15,54,210,302
303,303,1715,1.3010752688172045,0.03265529894643874,279,1.3010752688172045,"If they try to get you to join the co-op, say no.",629,12,60,207,302
304,304,1820,1.3010752688172045,0.03531103665942222,279,1.3010752688172045,I am a rock. I am an island.,629,19,46,214,302
305,305,2311,1.3010752688172045,0.03531103665942222,279,1.3010752688172045,"I dunno, it's still better than my old job in the White House...",629,19,46,214,302
306,306,3375,1.3010752688172045,0.03225806451612904,279,1.3010752688172045,Dante forgot to mention what happens to stoners.,629,11,62,206,302
307,307,304,1.2985611510791366,0.033461104884528116,278,1.2985611510791366,"Things haven't been great lately, Karen.",629,14,55,209,308
308,308,636,1.2981818181818179,0.03447378448872893,275,1.2981818181818179,"Do the math. If this is my face, guess what your right foot is standing on?",629,16,50,209,309
309,309,1859,1.2981818181818179,0.03447378448872893,275,1.2981818181818179,Wait until you climb down the other side.,629,16,50,209,309
310,310,1961,1.2981818181818179,0.03081487651421753,275,1.2981818181818179,...so he says 'Go on I dare you to stick your head through the hole' and well you know the rest,629,7,68,200,309
