rank,original,somewhat_original,unoriginal,count,score,precision,contest,caption
266,7,5,17,29,1.6551724137931034,0.15909118484684867,560,"Hey, the association rules say you can't spend all day hanging around in a common area, schmuck!"
266,5,9,15,29,1.6551724137931034,0.14277218469152156,560,"He just finished the buffalo painting, but now his wife wants antelopes."
290,3,9,11,23,1.6521739130434783,0.1488917644414021,560,They move into one of these new highrises and they forget their roots.
291,2,9,9,20,1.65,0.14999999999999997,560,Look at who's made enough money for a cave ...
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,That looks just like you! Did this hole take us to the past?
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,"What is he missing more, you or your club sandwiches?"
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,We both knew it was a trade-off; better drainage or better view.
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,If he only knew there was light at the end of the tunnel.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,It's his new invention called a horizontal hole.
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,“You sure this is the Bank of England”?
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,He tried to invent golf.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,Did they have to put a holeless shelter in our neighborhood?
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,I think troglodytes sit down and troglomytes stand up.
292,3,12,13,28,1.6428571428571428,0.12821820969367867,560,"Yeah, like caveman is even a thing."
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,"He says he's going to invent ""painting"" someday, whatever that is."
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,How bad could it be? They have a doorman.
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,"Steve, identity politics got us into this post-apocalypse hole in the first place."
292,7,4,17,28,1.6428571428571428,0.1643834537873649,560,He forgot his bra again.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,Let's wait until he gets a pool table.
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,Marco.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,Do you get this funny feeling we're in a Beckett play?
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,I hate stakeout duty.
292,7,4,17,28,1.6428571428571428,0.1643834537873649,560,"Come join us, the primordial ooze is just right."
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,"He just doesn't like the sound of ""hole man."""
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,You shouldn’t have insulted his paintings.
292,7,4,17,28,1.6428571428571428,0.1643834537873649,560,I don't think he understands hide and seek.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,Why is he blocking the Cat Door?
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,"We told him. Couples that burrow together, stay together. But he didn't listen..."
292,5,8,15,28,1.6428571428571428,0.14741409223021198,560,He just found out that he's been living under a rock.
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,You'll never get past your father without waking him up.
292,1,16,11,28,1.6428571428571428,0.1055883706003974,560,"I like moving up to a cave, but I don't like the look of the real estate agent."
292,3,12,13,28,1.6428571428571428,0.12821820969367867,560,Sideways. That's the way of the future.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,How are we going to get past the bouncer?
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,Distant times call for distant measures.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,I can see them putting in those monstrosities all over town.
292,4,10,14,28,1.6428571428571428,0.13814996178991437,560,My grandfather didn't spend all that time learning to walk upright so I could sit and stare at a 60-inch cave painting all day.
292,6,6,16,28,1.6428571428571428,0.15612948867385718,560,We didn't dig far enough. The paintings are in the back of the cave.
292,2,14,12,28,1.6428571428571428,0.11744959195991066,560,I told you we should have used a different realtor.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,"It's called a ""hot tub"", Og. Just change into your bathing pelt and join us."
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,No kidding! You should have read the user manual.
326,6,5,16,27,1.6296296296296295,0.1614407016126175,560,Wow ! what an innovation . . . a horizontal hole
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,Your husband wasn't supposed to be back until the next Stone Age.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,"He said we make him feel like a third wheel, whatever that means."
326,2,13,12,27,1.6296296296296295,0.12110775673408705,560,He says he's waiting for Crocs.
326,2,13,12,27,1.6296296296296295,0.12110775673408705,560,I like ours better....we have more light.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,Look -- they got a doorman.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,"""How about a menage a grotte?"
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,Notice the symmetrical lines around the entrance.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,"For an Early Man, your dad stays up pretty late."
326,2,13,12,27,1.6296296296296295,0.12110775673408705,560,Let's go tell the real estate agent this cave is too close to the subway.
326,2,13,12,27,1.6296296296296295,0.12110775673408705,560,Poor guy's still upset about Lucy.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,He's been like that ever since GEICO let him go.
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,He's been like this since the dawn of time.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,Looks nice but I like our fall-in shelter much better
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,"Yes, his frontal lobe is larger and he dwells above ground, but is he really happy?"
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,Looks like they got a new bouncer.
326,1,15,11,27,1.6296296296296295,0.1087110201044952,560,I feel like a Neanderthal at these gallery events.
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,"""He still refuses to go clubbing with us""."
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,I thought you said he was into the menage.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,He's still afraid of the basement.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,"Man, I wish I'd thought of that."
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,"I tried talking to him, but he doesn't do that yet."
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,I shouldn't have posted that on his wall...
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,"Pity he's had to close his gallery but, really, cave paintings are so last year."
326,6,5,16,27,1.6296296296296295,0.1614407016126175,560,Did we miss Park Street Station?
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,That's one of those new prefab homes.
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,A glimpse of how the upper 1% lives.
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,Look at Mr. Fancy.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,"If he didn't want us to peep, he would put up drapes."
326,7,3,17,27,1.6296296296296295,0.17003559329204299,560,Horizontalists think they're so smart.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,I tried to tell him they're just shadows.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,"Well, I think the foyer is pretentious."
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,He's still mad I clubbed you first.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,Damn! Another toll.
326,2,13,12,27,1.6296296296296295,0.12110775673408705,560,What did you ever see in that Neanderthal?
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,Maybe we're in the wrong bomb shelter?
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,And he called our place a hole.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,I won't let him go clubbing.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,I knew we should have dug sideways.
326,4,9,14,27,1.6296296296296295,0.14270632235177425,560,I told you Jim's too mainstream to go underground.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,He's been right before.
326,3,11,13,27,1.6296296296296295,0.13234837207221575,560,Darn cavesteaders.
326,5,7,15,27,1.6296296296296295,0.15236173170508188,560,Promise you won’t play matchmaker.
371,4,7,13,24,1.625,0.15710815069401318,560,"So far, I'm not impressed with AirBnB"
371,4,2,10,16,1.625,0.2212653007891959,560,"Don't worry, he'll cave eventually."
371,3,9,12,24,1.625,0.14511989046542054,560,See? I told you Ogg now live in hi-rise.
371,3,9,12,24,1.625,0.14511989046542054,560,A critic said his paintings were derivative.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,I heard rumours of this neighborhood being gentrified.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,It’s a doorman cave. We’ll definitely have to tunnel our way in.
375,7,2,17,26,1.6153846153846154,0.17608497141937846,560,He was smart to buy now. When the Second Avenue subway is finished this neighborhood's going to go crazy.
375,6,4,16,26,1.6153846153846154,0.16711969986461875,560,What is Republican?
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,At least we have a pool.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,He's got cave franchises everywhere.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,"Gee, that place didn't look nearly so nice on Zillow."
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,It looks comfy now but just wait until the bear comes back.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,All he ever wanted was to be a U.S. Attorney.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,All of these above ground caves have totally gentrified the neighborhood.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,I understand he has geothermal heating.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,Interesting. I never would have thought about turning it sideways
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,Says his name is Donald and he was once president of the United States.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,So that's where Link went missing.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,I dig it
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,Maybe we're too primitive for a menage a' trois.
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,Today they are crossed. Yesterday he held them up to the sky. What do you think he's up to?
375,6,4,16,26,1.6153846153846154,0.16711969986461875,560,Only 1336 days left.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,"Yeah, but the closets are way too small."
375,6,4,16,26,1.6153846153846154,0.16711969986461875,560,Gary looks like he could really use a Junior Mint.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,Yes...he may have invented the cave...but he still needs our invention...outdoor plumbing!
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,Just because he's in the oval office doesn't make him any less of a Neanderthal.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,He does manage to create a certain prehistoric ambiance....
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,And I'll bet it doesn't fill up with water when it rains.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,How can he afford it on one income?
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,I can't believe he sits there all day and watches re-runs of the big hunt.
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,"He calls it a subway, says he's waiting for a train."
375,1,14,11,26,1.6153846153846154,0.11200169060431571,560,I could never stand to be cooped up like that.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,"Don't worry. The train doesn't come for 5,000 years."
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,Another McMansion blocking the view.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,See? He has a mancave and all I have this manhole.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,He calls it cave dwelling. It'll never catch on.
375,0,16,10,26,1.6153846153846154,0.09730085108210404,560,It still has outdoor plumbing
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,I told you we should have gotten the horizontal model
375,6,4,16,26,1.6153846153846154,0.16711969986461875,560,What an ingenious solution to the problem of getting stepped on by a mammoth!
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,What's next? Fire?
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,How'd he do that? He put the hole over him!
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,And that's where he gets all his news.
375,2,12,12,26,1.6153846153846154,0.12498520622516866,560,See! A rare sighting of 'The Petulant Male' in its natural habitat.
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,Whoever discovered beans last week needs a clubbing.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,I heard he made his shells on mammoth futures.
375,4,8,14,26,1.6153846153846154,0.14756404687116062,560,I think we just invented surveillance!
375,3,10,13,26,1.6153846153846154,0.13674145257408601,560,That idiot thinks he's Plato.
375,5,6,15,26,1.6153846153846154,0.15764539639937847,560,Should we tell him the unisex bathroom is free?
