target_id,rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
1751,264,12,42,129,183,1.360655737704918,0.044581738583243345,598,"Adds a whole new meaning to 'going green', doesn't it?"
2914,268,14,37,130,181,1.3591160220994476,0.04623898291410745,598,I’m the guru—you’re not—and I’m telling you it WILL hatch.
1594,268,15,35,131,181,1.3591160220994476,0.04689809052761268,598,I invented it. The tough part was finding a mountain goat with a big enough bladder.
2868,268,14,37,130,181,1.3591160220994476,0.04623898291410745,598,One word: Balance.
40,268,11,43,127,181,1.3591160220994476,0.04420273157075272,598,Life is a question of balance
832,268,16,33,132,181,1.3591160220994476,0.047548062519320256,598,Achieve balance without meditation.
676,273,13,38,128,179,1.3575418994413408,0.045896628247144015,598,"""Simon says 'Take two steps backward'""."
1363,273,13,38,128,179,1.3575418994413408,0.045896628247144015,598,We're the only cave in the area with a complete Pilates studio.
2288,273,11,42,126,179,1.3575418994413408,0.04450796655859248,598,"Dinosaur eggs, Bub, that's the future: Dinosaur eggs."
2438,273,12,40,127,179,1.3575418994413408,0.04520762973015354,598,"Before enlightenment, you must work on your core."
282,277,15,33,129,177,1.3559322033898304,0.047597746043585486,598,Happiness? Happiness is a 500-gallon martini.
1175,277,10,43,124,177,1.3559322033898304,0.044096924512836234,598,This way I can achieve enlightenment and build core strength at the same time.
1703,279,15,34,131,180,1.3555555555555556,0.04702325997219148,598,They said I could take only one personal item.
529,280,15,32,128,175,1.3542857142857143,0.04795807066950332,598,Spin class has been cancelled today.
2536,281,11,41,126,178,1.353932584269663,0.04461130406263168,598,Constantly cultivating a sense of balance is an essential path to enlightenment--especially when you live on a high mountain ledge.
640,282,13,35,125,173,1.3526011560693643,0.04691423385365369,598,Big sign. Two miles back. You can't miss it.
2129,283,11,40,125,176,1.3522727272727273,0.04492385003807234,598,It's a mood rock.
528,283,13,36,127,176,1.3522727272727273,0.046346762908679416,598,With core strength comes wisdom.
892,283,9,44,123,176,1.3522727272727273,0.04345436885254556,598,Sisyphus doesn't live here.
86,286,14,35,130,179,1.3519553072625698,0.0464774531514872,598,"OK, but make it quick. My personal trainer will be here any minute."
740,287,15,30,126,171,1.3508771929824561,0.04870082647676747,598,I learned the hard way not to use this thing too close to the edge.
1355,287,15,30,126,171,1.3508771929824561,0.04870082647676747,598,Have you come to burst my balloon?
2476,287,12,36,123,171,1.3508771929824561,0.04653355940294065,598,You're early. Zumba doesn't start until 4.
2889,287,12,36,123,171,1.3508771929824561,0.04653355940294065,598,It helps me achieve inner balance... and rock-hard buns!
2082,291,16,29,129,174,1.3505747126436782,0.04877577157689994,598,Please tell me you brought Preparation H.
625,292,13,36,128,177,1.3502824858757063,0.04612712925189333,598,Care for a highball?
2174,293,17,25,127,169,1.349112426035503,0.050498489603519166,598,Welcome to Google headquarters.
1660,293,14,31,124,169,1.349112426035503,0.048360834544419064,598,I just got tired of constantly pushing it back up the hill.
983,293,14,31,124,169,1.349112426035503,0.048360834544419064,598,You just missed my pilates class. If you hurry you can still make Heat Yoga on K2.
855,293,11,37,121,169,1.349112426035503,0.04612421471882875,598,What color did you think it would be?
1384,297,10,40,122,172,1.3488372093023255,0.044814685385206554,598,We specialize. I'm the lower-back wise man.
518,298,13,30,118,161,1.3478260869565217,0.04926546606262658,598,"So, you were expecting a burning bush?"
692,298,16,24,121,161,1.3478260869565217,0.051575240193587044,598,Meaning of life? Do you think if I knew the meaning of life I would be sitting on a rubber ball in the middle of nowhere.
694,300,10,37,117,164,1.3475609756097562,0.04625307572960685,598,I didn't leave everything in Silicon Valley.
1569,300,11,35,118,164,1.3475609756097562,0.04705490105755173,598,It works my abs even while having an out-of-body experience.
2771,302,12,34,121,167,1.347305389221557,0.04723671042084371,598,I’m guessing you’re not here for sunrise yoga?
2368,302,9,40,118,167,1.347305389221557,0.044887327952379645,598,"Actually, I’m having a ball."
2351,302,14,30,123,167,1.347305389221557,0.04874009176405073,598,So you came seeking core wisdom?
2393,302,12,34,121,167,1.347305389221557,0.04723671042084371,598,It's a part of our core traditions.
2098,302,13,32,122,167,1.347305389221557,0.047994287975501475,598,They told me to follow the bouncing ball. And here I am.
871,302,15,28,124,167,1.347305389221557,0.04947465423892123,598,"Along with enlightenment, I have washboard abs."
2204,302,15,28,124,167,1.347305389221557,0.04947465423892123,598,"No, sorry, I haven't seen a ball around here."
349,302,21,16,130,167,1.347305389221557,0.05367132021310012,598,I CAN'T ENTER THE CONTEST YET; THE CARTOON *STILL* DOESN'T SHOW UP. VERY FRUSTRATING
884,310,14,31,125,170,1.3470588235294119,0.048119358434729996,598,It is a pea from the giants from the next valley.
2038,310,17,25,128,170,1.3470588235294119,0.050242547596562555,598,"Sorry, your Groupon has expired."
1901,312,13,27,113,153,1.34640522875817,0.05106389745688379,598,Does this look infected to you?
712,313,10,37,118,165,1.3454545454545455,0.04602013237143623,598,"Why? Because they were out of Adirondack chairs, that’s why....."
1129,313,12,33,120,165,1.3454545454545455,0.047599078179091814,598,Alexa! Turn on Visitor Lighting
1885,313,12,33,120,165,1.3454545454545455,0.047599078179091814,598,I hear you're the guy to see for gigantic martinis?
2323,313,10,37,118,165,1.3454545454545455,0.04602013237143623,598,It's actually easier to be a fitness guru.
2628,313,15,27,123,165,1.3454545454545455,0.04987385821772231,598,The 'meaning of life' is the next mountain over. I teach yoga to the sherpas.
329,318,15,28,125,168,1.3452380952380953,0.04922271160511024,598,Enlightenment? I'm seeking chicks in yoga pants.
2804,319,11,34,118,163,1.343558282208589,0.0471728705570442,598,My yoga teacher suggested it.
2839,320,7,43,116,166,1.3433734939759037,0.04333138599411931,598,"I recommend it. You may not achieve nirvana, but you'll definitely have better posture."
2026,321,11,18,88,117,1.3418803418803418,0.05967096285625305,598,"The best advice I can give you is, don't swallow bubble gum."
254,322,14,27,120,161,1.3416149068322982,0.04992664655149837,598,Amazon.
438,322,9,37,115,161,1.3416149068322982,0.04587451665265008,598,May I interest you in a pair of Birkenstocks?
599,322,5,45,111,161,1.3416149068322982,0.042354601543434324,598,The key is finding stability.
2016,322,11,33,117,161,1.3416149068322982,0.04753683604553272,598,I have Amazon Prime.
2319,322,12,31,118,161,1.3416149068322982,0.048346566918165496,598,"What? You didn't really expect to see a wise man sitting on a rock, did you?"
2365,322,12,31,118,161,1.3416149068322982,0.048346566918165496,598,It’s how I found balance.
2456,322,12,31,118,161,1.3416149068322982,0.048346566918165496,598,Turns out inner peace can be bought at Walmart for just $9.99.
2637,322,13,29,119,161,1.3416149068322982,0.04914295762696268,598,You're on the wrong mountain. This is Crossfit.
2544,330,10,36,118,164,1.3414634146341464,0.04612714959911842,598,"I just do core, you're on your own with the beliefs."
1788,330,12,32,120,164,1.3414634146341464,0.0477215604136529,598,"Before you sit on a sticky sphere, my son, be sure the glue is not permanent."
1089,330,9,38,117,164,1.3414634146341464,0.04530890895896981,598,I've transcended the lotus position.
526,330,10,36,118,164,1.3414634146341464,0.04612714959911842,598,And Tuesdays after prayers we have one hell of a dodgeball game.
1308,330,11,34,119,164,1.3414634146341464,0.046931126443189995,598,"I have no idea, really. It was green when I found it, and it's still green. You only have two more questions."
943,335,14,25,117,156,1.3397435897435896,0.05104110060870354,598,It turns out the secret to true happiness is Amazon Prime.
2600,335,7,39,110,156,1.3397435897435896,0.045013365234963826,598,It helps to restore my balance with the universe.
588,337,14,26,119,159,1.3396226415094339,0.050339337853553615,598,My personal trainer says this makes the meaning of life less painful.
2107,337,10,34,115,159,1.3396226415094339,0.047070191755868004,598,"A bit iffy on the meaning of life, but a definite thumbs up on the yoga ball."
2301,337,14,26,119,159,1.3396226415094339,0.050339337853553615,598,"My son, when hemorrhoids speak the wise listen."
517,340,9,37,116,162,1.3395061728395061,0.045639203655150756,598,"I'm sorry you had to come all this way just to verify that, yes, I am on the ball."
1734,340,9,37,116,162,1.3395061728395061,0.045639203655150756,598,It helps to maintain core beliefs.
1997,340,12,31,119,162,1.3395061728395061,0.04809345712860434,598,They are the secret to happiness. But only the green ones.
2200,340,14,27,121,162,1.3395061728395061,0.04966229043030492,598,You should see what I do with the giant carrot.
221,344,6,40,108,154,1.3376623376623376,0.044396355125434175,598,What's it all about? Balance and stability.
513,345,10,33,114,157,1.3375796178343948,0.04743471589843826,598,It strengthens my spiritual core.
1302,345,11,31,115,157,1.3375796178343948,0.04828779959465598,598,"+""You really have halitosis. Mind taking a step back?"""
2461,345,9,35,113,157,1.3375796178343948,0.04656600643213291,598,"The meaning of life is the next mountain, I teach core strengthening."
646,348,12,30,118,160,1.3375,0.0484731495409066,598,You're asking the wrong questions.
1829,348,15,24,121,160,1.3375,0.0508477657623112,598,Never buy the lifetime membership.
1354,350,9,29,102,140,1.3357142857142856,0.05029278540398302,598,We’ve gone green.
1843,351,11,30,114,155,1.335483870967742,0.04867530422394468,598,Years in the lotus position can really mess up your low back.
1468,351,8,36,111,155,1.335483870967742,0.04602090502814394,598,Sometimes the truth hurts.
2486,351,14,24,117,155,1.335483870967742,0.051192253153945946,598,Thank you for bringing my exercise ball back up the mountain. I hope it wasn't any trouble.
1424,351,11,30,114,155,1.335483870967742,0.04867530422394468,598,Are you the proctologist I sent for?
1391,351,10,32,113,155,1.335483870967742,0.047806882984902835,598,The meaning of life? Have you tried Pilates?
643,351,10,32,113,155,1.335483870967742,0.047806882984902835,598,The meaning of life? Maintain good posture and work on that core!
1279,351,11,30,114,155,1.335483870967742,0.04867530422394468,598,\You should see the Martini.
867,351,9,34,112,155,1.335483870967742,0.046922392097705524,598,Ready to roll when you are!
530,351,9,34,112,155,1.335483870967742,0.046922392097705524,598,"Well, yes. But I am a fitness guru."
328,351,11,30,114,155,1.335483870967742,0.04867530422394468,598,Everyone has gone green -- even Zeus is driving a Tesla.
1293,351,9,34,112,155,1.335483870967742,0.046922392097705524,598,"I find that my advice, while less profound, is more practical."
1673,362,7,39,112,158,1.3354430379746836,0.04454501774922074,598,"Well, I tried a standing desk, but then I realized...no desk!"
1937,363,11,30,115,156,1.3333333333333333,0.04841006715135932,598,...then I figured out I could inflate it after I got up here.
1545,363,14,24,118,156,1.3333333333333333,0.050908482195165625,598,"Amazon Prime, Baby!"
93,363,9,33,111,153,1.3333333333333333,0.047286172525835744,598,The secret to a happy life is to have a ball.
361,363,10,31,112,153,1.3333333333333333,0.04818694246524267,598,'I'm just as surprised as you are. I thought I placed an order from My Pillow.com.
472,367,10,31,113,154,1.3311688311688312,0.04792192494941873,598,The path to enlightenment can be hell on the lower back.
1895,367,15,21,118,154,1.3311688311688312,0.052162468116221196,598,Amazon Prime
504,369,8,34,109,151,1.3311258278145695,0.046721999020400654,598,The secret to life is balance.
1382,369,10,30,111,151,1.3311258278145695,0.0485751544924298,598,I generally use it when I get tired at my standing contemplation desk.
2709,369,10,30,111,151,1.3311258278145695,0.0485751544924298,598,We’re all fitness gurus now.
2258,372,13,25,117,155,1.3290322580645162,0.05022753207733995,598,I gave up everything I know and love to live in solitude and work on my core without people making fun of me and you track me down anyway? Fuck you!
1194,373,9,32,111,152,1.3289473684210527,0.04739310382823097,598,"I don't know, but it's not climbing a mountain and asking an old man sitting on a big, green bowling ball philosophical questions."
2337,373,11,28,113,152,1.3289473684210527,0.049197388568447756,598,Fifty years on the mountain and I finally decided to go green.
2586,375,8,33,108,149,1.3288590604026846,0.04708340279165624,598,"Well, full lotus is proving a humbling experience."
2750,375,8,33,108,149,1.3288590604026846,0.04708340279165624,598,This thing saved my ass!
2540,375,7,35,107,149,1.3288590604026846,0.04611021683829016,598,"In the morning, my wife sits on the egg."
1170,375,7,35,107,149,1.3288590604026846,0.04611021683829016,598,"Down the mountain and back must've been at least 10,000 steps."
